hit_id	length	cysteine_content	e_value	query_accession	query_name
GEGO01P.1_id_JAR88549.1	1351	0.02	14.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_64374	478	0.02	0.052	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SHZ6|G1SHZ6_RABIT	1386	0.01	12.0	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1U119|G1U119_RABIT	1390	0.01	6.0	-	VOG07156
GKHW01.1_id_MDC7213468.1	1350	0.02	14.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_29032	557	0.03	0.0088	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89009	552	0.01	0.036	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_205021	387	0.02	0.59	-	VOG09189
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_101823	1002	0.01	0.28	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4353	364	0.01	0.015	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TEN2|G1TEN2_RABIT	659	0.03	0.43	-	VOG16395
GGLE01.1_id_MBY09951.1	1121	0.02	8.1	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_110189	987	0.01	0.25	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SL66|G1SL66_RABIT	833	0.02	1.2	-	VOG07156
All_sequences_Mulenga2020_id_tr|U3KNN6|U3KNN6_RABIT	765	0.02	1.1	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_64562	1987	0.02	18.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_85703	1987	0.02	18.0	-	VOG07156
GIFC01P.1_id_MXV00363.1	653	0.02	0.031	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_12307	1191	0.02	26.0	-	VOG16395
All_sequences_Mulenga2020_id_Aam-678521	140	0.01	0.02	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_88009	140	0.01	0.02	-	VOG07156
GFPF01P.1_id_MAA17788.1	579	0.02	0.036	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_107754	1056	0.02	21.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_170601	726	0.01	0.66	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_93920	1158	0.02	19.0	-	VOG16395
All_sequences_Mulenga2020_id_tr|G1TUJ5|G1TUJ5_RABIT	1089	0.02	0.017	-	VOG16395
GFPF01P.1_id_MAA17787.1	616	0.02	0.023	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_61025	1158	0.02	54.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_175920	163	0.03	0.83	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_72876	209	0.03	0.022	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92714	1158	0.02	18.0	-	VOG16395
All_sequences_Mulenga2020_id_Aam-440819	939	0.02	2.5	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_23413	939	0.02	2.5	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4555	1289	0.02	22.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_101838	1158	0.02	19.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_51119	146	0.03	0.027	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_92004	1158	0.02	17.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_8752	1243	0.02	27.0	-	VOG16395
GKHW01.1_id_MDC7208166.1	393	0.02	5.1	-	VOG07156
GJDI01.1_id_MCL6787127.1	792	0.02	0.21	-	VOG07156
All_sequences_Mulenga2020_id_Aam-66162	1356	0.02	23.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_18577	1356	0.02	23.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_1584	1313	0.02	30.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_103790	1360	0.02	23.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_54913	668	0.01	1.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_199322	331	0.02	0.042	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_55048	522	0.03	0.4	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TUQ5|G1TUQ5_RABIT	708	0.04	0.48	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_76	901	0.02	3.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_49197	562	0.02	0.038	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10089	1361	0.02	23.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_187902	369	0.02	0.052	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_13867	935	0.03	0.62	-	VOG07156
GKHW01.1_id_MDC7209786.1	524	0.02	3.6	-	VOG09189
All_sequences_Mulenga2020_id_tr|G1U305|G1U305_RABIT	278	0.02	0.056	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_81911	445	0.02	3.0	-	VOG07156
GEGO01P.1_id_JAR92049.1	161	0.02	0.047	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_34977	1103	0.02	1.1	-	VOG07156
GJDI01.1_id_MCL6783056.1	1221	0.01	0.23	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_41468	1092	0.02	1.1	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_66453	232	0.03	0.23	-	VOG07156
GEDV01.1_id_JAP78119.1	1216	0.01	0.09	-	VOG07156
GBBK01.1_id_JAC22416.1	976	0.02	24.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_186332	494	0.01	0.33	-	VOG07156
GKHW01.1_id_MDC7209204.1	239	0.02	0.06	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TEN7|G1TEN7_RABIT	837	0.02	1.3	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_106988	1158	0.02	9.9	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_16996	157	0.04	0.074	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1T3Q0|G1T3Q0_RABIT	1238	0.02	0.59	-	VOG07156
GBBK01.1_id_JAC21122.1	258	0.02	3.3	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SI23|G1SI23_RABIT	1695	0.06	0.12	-	VOG07156
GKHW01.1_id_MDC7208165.1	393	0.02	28.0	-	VOG07156
GFPF01P.1_id_MAA18534.1	893	0.01	15.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_172917	430	0.02	2.5	-	VOG07156
GFPF01P.1_id_MAA18535.1	894	0.02	11.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86181	771	0.01	0.31	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_182113	535	0.03	0.19	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9708	535	0.03	0.21	-	VOG07156
GIFC01P.1_id_MXU89411.1	108	0.04	0.16	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9216	772	0.01	0.32	-	VOG07156
GKHW01.1_id_MDC7209002.1	107	0.04	0.16	-	VOG07156
GGLE01.1_id_MBY11490.1	447	0.03	1.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_78642	175	0.02	0.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_198703	394	0.02	0.24	-	VOG07156
GEGO01P.1_id_JAR93390.1	516	0.04	0.25	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1TR14|G1TR14_RABIT	1248	0.02	6.9	-	VOG07156
GEGO01P.1_id_JAR93776.1	951	0.02	1.3	-	VOG07156
All_sequences_Mulenga2020_id_Aam-843	198	0.03	0.95	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_71263	198	0.03	0.95	-	VOG07156
All_sequences_Mulenga2020_id_contaminant_FCEA_HUMAN	257	0.02	51.0	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SI07|G1SI07_RABIT	418	0.01	0.26	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SWD2|G1SWD2_RABIT	521	0.02	1.8	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_50174	1190	0.02	25.0	-	VOG16395
GIFC01P.1_id_MXU92895.1	140	0.02	0.26	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_78246	592	0.01	17.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_76745	170	0.03	0.3	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1STV5|G1STV5_RABIT	688	0.02	0.0034	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_25074	105	0.03	0.31	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_193570	522	0.02	0.37	-	VOG07156
All_sequences_Mulenga2020_id_Aam-484552	655	0.01	3.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_25143	655	0.01	3.0	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SD86|G1SD86_RABIT	2987	0.02	0.47	-	VOG07156
GEGO01P.1_id_JAR94245.1	308	0.02	61.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_172916	405	0.02	5.7	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_82118	405	0.02	5.7	-	VOG07156
GEGO01P.1_id_JAR88381.1	1187	0.02	2.5	-	VOG07156
All_sequences_Mulenga2020_id_tr|G1SD13|G1SD13_RABIT	746	0.02	19.0	-	VOG07156
All_sequences_Mulenga2020_id_Reverse_Aam-578468	429	0.02	0.44	-	VOG07156
All_sequences_Mulenga2020_id_Aam-622517	411	0.04	0.88	-	VOG09189
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_51896	411	0.04	0.88	-	VOG09189
GBBK01.1_id_JAC22646.1	289	0.02	0.72	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_174956	602	0.02	57.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_88640	475	0.02	5.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39055	475	0.02	5.2	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_3345	479	0.02	5.3	-	VOG07156
All_sequences_Mulenga2020_id_Aam-882716	137	0.03	0.53	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_71704	137	0.03	0.53	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_65284	483	0.02	0.75	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_6562	492	0.02	5.5	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_4791	492	0.02	5.5	-	VOG07156
GEGO01P.1_id_JAR90758.1	69	0.03	0.59	-	VOG07156
GJDI01.1_id_MCL6779852.1	1160	0.02	64.0	-	VOG16395
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_105661	400	0.03	7.5	-	VOG07156
GKHW01.1_id_MDC7208167.1	365	0.02	9.9	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_198700	326	0.02	0.69	-	VOG07156
GKHW01.1_id_MDC7210689.1	849	0.02	200.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_70461	440	0.02	63.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_57222	637	0.02	9.1	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_12385	651	0.03	9.8	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_105777	479	0.02	12.0	-	VOG07156
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_6401	90	0.01	14.0	-	VOG07286
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_24254	1310	0.05	0.18	-	VOG07287
All_sequences_Mulenga2020_id_Aam-818494	120	0.03	0.71	-	VOG07287
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_35839	120	0.03	0.71	-	VOG07287
GADI01P.1_id_JAA73585.1	152	0.08	6.1	-	VOG07287
GJDI01.1_id_MCL6772332.1	386	0.01	3.6e-09	-	VOG07295
GBBM01.1_id_JAC28844.1	358	0.01	2.5e-09	-	VOG07295
All_sequences_Mulenga2020_id_Aam-268571	360	0.01	6.6e-09	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_10111	360	0.01	6.6e-09	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_71426	360	0.01	6.6e-09	-	VOG07295
GEFH01P.1_id_JAP65659.1	355	0.01	9e-09	-	VOG07295
GEDV01.1_id_JAP76992.1	187	0.02	3.9e-09	-	VOG07295
GFPF01P.1_id_MAA21528.1	356	0.01	7.7e-09	-	VOG07295
GEDV01.1_id_JAP80334.1	356	0.01	1.2e-08	-	VOG07295
GKHW01.1_id_MDC7211323.1	360	0.01	6.5e-08	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_94107	117	0.05	3.8e-05	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_82171	285	0.02	0.18	-	VOG07295
GBZX01.1_id_JAG90836.1	228	0.01	0.44	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_2443	228	0.01	0.44	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_104967	281	0.01	0.51	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_162442	300	0.02	0.64	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_80387	312	0.02	0.69	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_81540	300	0.02	0.64	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_82163	304	0.02	1.1	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_106525	241	0.02	0.64	-	VOG07295
All_sequences_Mulenga2020_id_Aam-1037936	312	0.02	0.95	-	VOG07295
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_73883	312	0.02	0.95	-	VOG07295
All_sequences_Mulenga2020_id_Reverse_Aam-670595	204	0.00	0.64	-	VOG07295
All_sequences_Mulenga2020_id_Reverse_Aam-139208	454	0.01	0.83	-	VOG07295
All_sequences_Mulenga2020_id_Aam-376985	226	0.03	0.12	-	VOG07307
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_15903	226	0.03	0.12	-	VOG07307
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_20892	449	0.02	0.39	-	VOG07307
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_8565	391	0.03	0.33	-	VOG07307
All_sequences_Mulenga2020_id_Reverse_Aam-792469	173	0.00	0.85	-	VOG07307
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_197136	332	0.01	1.8	-	VOG07307
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_89492	299	0.02	2.2	-	VOG07307
All_sequences_Mulenga2020_id_Aam-161807	61	0.03	0.94	-	VOG07591
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_3505	61	0.03	0.94	-	VOG07591
All_sequences_Mulenga2020_id_Reverse_Aam-65081	286	0.05	0.17	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_45277	583	0.03	0.25	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_45258	588	0.03	0.25	-	VOG07594
GEDV01.1_id_JAP79310.1	461	0.01	0.27	-	VOG07594
GEGO01P.1_id_JAR94340.1	171	0.01	0.28	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_56915	416	0.01	0.5	-	VOG07594
GADI01P.1_id_JAA71149.1	415	0.01	0.49	-	VOG07594
All_sequences_Mulenga2020_id_Aam-139208	454	0.01	0.54	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_2118	454	0.01	0.54	-	VOG07594
GKHW01.1_id_MDC7207809.1	415	0.01	0.49	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_48725	464	0.01	0.56	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_50920	464	0.01	0.56	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_52282	464	0.01	0.56	-	VOG07594
GFPF01P.1_id_MAA20967.1	461	0.01	0.55	-	VOG07594
All_sequences_Mulenga2020_id_Reverse_tr|G1SYU3|G1SYU3_RABIT	646	0.01	0.56	-	VOG07594
GEFH01P.1_id_JAP63727.1	447	0.01	0.76	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_187117	401	0.00	1.1	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_70147	114	0.06	1.1	-	VOG07594
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_21725	264	0.01	0.018	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_101263	2052	0.02	0.025	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_174478	452	0.02	0.041	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_168590	501	0.02	0.052	-	VOG07598
GBBK01.1_id_JAC21130.1	259	0.02	0.06	-	VOG07598
GJDI01.1_id_MCL6767874.1	259	0.02	0.064	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_49642	1122	0.02	0.054	-	VOG07598
All_sequences_Mulenga2020_id_Aam-986404	259	0.02	0.068	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_41158	259	0.02	0.068	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_69423	259	0.02	0.068	-	VOG07598
GBZX01.1_id_JAG91005.1	259	0.02	0.068	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_2274	259	0.02	0.068	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_174009	262	0.02	0.073	-	VOG07598
GJDI01.1_id_MCL6779181.1	195	0.00	0.079	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_72830	232	0.02	0.086	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_2178	219	0.00	0.077	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_24475	1976	0.02	0.078	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_72266	235	0.02	0.094	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_7301	129	0.00	0.094	-	VOG07598
All_sequences_Mulenga2020_id_Aam-984817	93	0.02	0.11	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_73192	93	0.02	0.11	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_90634	347	0.03	0.14	-	VOG07598
GFPF01P.1_id_MAA24430.1	259	0.02	0.13	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_105998	562	0.03	0.22	-	VOG07598
GBBK01.1_id_JAC21578.1	337	0.03	0.15	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_29825	360	0.03	0.16	-	VOG07598
GEDV01.1_id_JAP81830.1	259	0.02	0.16	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_18002	294	0.01	0.18	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_221589	396	0.03	0.19	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_172542	339	0.01	0.21	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_68056	339	0.01	0.22	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_45973	339	0.01	0.22	-	VOG07598
All_sequences_Mulenga2020_id_Aam-408724	339	0.01	0.22	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_22124	339	0.01	0.22	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_99441	348	0.02	0.21	-	VOG07598
GJDI01.1_id_MCL6783205.1	216	0.02	0.17	-	VOG07598
GJDI01.1_id_MCL6772710.1	339	0.01	0.27	-	VOG07598
GFPF01P.1_id_MAA24431.1	232	0.02	0.24	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_884	164	0.02	0.22	-	VOG07598
GEDV01.1_id_JAP81831.1	232	0.02	0.28	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_9100	432	0.01	1.8	-	VOG07598
All_sequences_Mulenga2020_id_Aam-679932	257	0.04	0.33	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_69846	257	0.04	0.33	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_105040	610	0.01	2.0	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_37816	428	0.02	0.44	-	VOG07598
GGLE01.1_id_MBY10520.1	387	0.01	0.5	-	VOG07598
GJDI01.1_id_MCL6793959.1	387	0.05	0.46	-	VOG07598
All_sequences_Mulenga2020_id_tr|G1TYI7|G1TYI7_RABIT	609	0.01	0.49	-	VOG07598
GJDI01.1_id_MCL6787220.1	504	0.02	0.56	-	VOG07598
All_sequences_Mulenga2020_id_Reverse_tr|G1TML5|G1TML5_RABIT	319	0.00	0.47	-	VOG07598
GEGO01P.1_id_JAR89447.1	395	0.02	0.6	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_84129	274	0.01	0.73	-	VOG07598
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_2935	1136	0.02	0.97	-	VOG07598
GGLE01.1_id_MBY06638.1	263	0.01	0.62	-	VOG07598
GEGO01P.1_id_JAR91940.1	406	0.01	0.89	-	VOG07598
All_sequences_Mulenga2020_id_tr|G1SCX4|G1SCX4_RABIT	776	0.03	1.5	-	VOG07598
GJDI01.1_id_MCL6772765.1	716	0.04	1.2	-	VOG07598
GFPF01P.1_id_MAA20360.1	995	0.01	0.35	-	VOG07598
GEDV01.1_id_JAP80751.1	1308	0.01	7.0	-	VOG07598
GEGO01P.1_id_JAR91142.1	491	0.02	1.2	-	VOG07598
All_sequences_Mulenga2020_id_Reverse_tr|G1SQH2|G1SQH2_RABIT	1092	0.00	0.006	-	VOG07725
All_sequences_Mulenga2020_id_tr|G1SZU3|G1SZU3_RABIT	326	0.01	0.054	-	VOG07725
All_sequences_Mulenga2020_id_Aam-86221	147	0.03	0.047	-	VOG07725
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_19750	147	0.03	0.047	-	VOG07725
All_sequences_Mulenga2020_id_tr|G1U699|G1U699_RABIT	273	0.02	0.049	-	VOG07725
GGLE01.1_id_MBY07886.1	254	0.03	0.084	-	VOG07725
GKHW01.1_id_MDC7211469.1	811	0.02	0.12	-	VOG07725
GJDI01.1_id_MCL6774517.1	175	0.02	0.27	-	VOG07725
GEGO01P.1_id_JAR94026.1	601	0.02	0.2	-	VOG07725
GIFC01P.1_id_MXV00290.1	628	0.01	0.21	-	VOG07725
GEDV01.1_id_JAP76924.1	206	0.00	0.27	-	VOG07725
GFPF01P.1_id_MAA24438.1	206	0.00	0.27	-	VOG07725
GEFH01P.1_id_JAP65060.1	246	0.02	0.34	-	VOG07725
GIFC01P.1_id_MXV00667.1	811	0.02	0.34	-	VOG07725
GEDV01.1_id_JAP77791.1	210	0.00	0.54	-	VOG07725
GFPF01P.1_id_MAA24437.1	210	0.00	0.54	-	VOG07725
GADI01P.1_id_JAA73561.1	186	0.04	0.53	-	VOG07725
GBBM01.1_id_JAC33111.1	240	0.02	0.68	-	VOG07725
GGLE01.1_id_MBY07885.1	238	0.03	0.61	-	VOG07725
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_8860	264	0.00	0.61	-	VOG07725
GEFH01P.1_id_JAP66550.1	208	0.00	0.72	-	VOG07725
All_sequences_Mulenga2020_id_tr|Q6S5G2|Q6S5G2_RABIT	59	0.00	0.71	-	VOG07725
GBZX01.1_id_JAG91946.1	119	0.03	6.1e-19	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_NCBI_AA_1333	119	0.03	6.1e-19	-	VOG07748
All_sequences_Mulenga2020_id_Aam-874487	92	0.01	7.8e-13	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_90510	92	0.01	7.8e-13	-	VOG07748
GFPF01P.1_id_MAA18765.1	311	0.04	0.00035	-	VOG07748
GEDV01.1_id_JAP86162.1	311	0.04	0.00035	-	VOG07748
GJDI01.1_id_MCL6787896.1	329	0.03	0.00031	-	VOG07748
All_sequences_Mulenga2020_id_Aam-324448	278	0.05	0.014	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_13092	278	0.05	0.014	-	VOG07748
GEDV01.1_id_JAP80769.1	287	0.04	0.066	-	VOG07748
GEFH01P.1_id_JAP67815.1	313	0.03	0.033	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_67125	255	0.04	0.094	-	VOG07748
GFPF01P.1_id_MAA18763.1	215	0.03	0.18	-	VOG07748
All_sequences_Mulenga2020_id_Aam-145840	321	0.03	0.13	-	VOG07748
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_2522	321	0.03	0.13	-	VOG07748
GBBK01.1_id_JAC21248.1	278	0.04	0.13	-	VOG07748
